id,open,high,low,close,volume (btc),volume (currency),class label
794,393.5,421.97,381.0,416.95,31638.4774428,12964568.3411,SELL
795,416.88,431.36,390.0,412.0,32323.2062381,13499273.2322,SELL
796,412.07,447.47,406.92,434.53,17983.4600391,7793030.60808,SELL
797,434.53,480.0,434.53,477.38,25991.5951743,12023172.9224,SELL
798,478.1,669.55,471.23,669.01,57089.0789538,31381658.8466,SELL
799,669.0,755.0,378.0,536.01,71560.9459671,42781180.4573,SELL
800,536.01,619.0,440.0,599.0,57711.5072212,31281411.683,SELL
801,600.0,730.0,580.37,720.0,30720.7312941,20465236.2166,SELL
802,720.0,799.8,683.2,795.0,25125.1284639,18684196.0205,SELL
803,794.0,874.81,785.0,829.15,20338.8646131,16939266.4412,SELL
804,829.15,842.78,747.0,800.05,20130.6874887,16005407.9116,SELL
805,800.01,838.2,770.1,817.88,23042.0523253,18613262.5828,SELL
806,811.95,919.0,801.0,916.3,29793.0250882,25303731.277,SELL
807,915.01,969.0,879.99,963.98,30325.529744,28417752.6389,SELL
808,963.98,1050.18,931.0,1012.98,36898.5936455,36845640.4786,BUY
809,1012.0,1141.0,988.22,1131.99,21873.3133469,23302931.9915,BUY
810,1131.99,1163.0,1080.0,1119.52,12907.5590914,14615036.9155,BUY
811,1119.52,1123.11,795.6,955.0,61544.380821,58200765.2574,BUY
812,955.0,1057.0,925.16,1047.47,31516.7253083,31532295.8101,BUY
813,1037.11,1088.0,1000.0,1055.0,12567.5916786,13203131.0979,BUY
814,1055.0,1153.27,1052.1,1132.01,14433.5097821,16043748.471,BUY
815,1135.0,1138.58,848.42,1023.87,55262.6569896,53884378.3229,BUY
816,1020.51,1033.13,796.73,814.91,52688.6617442,47122565.4517,BUY
817,809.72,844.0,542.38,693.3,79852.423783,56441847.0928,SELL
818,693.3,797.0,651.0,787.0,27465.0827096,20123346.7999,SELL
819,787.0,899.99,766.66,899.9,28510.0387304,24732146.8925,BUY
820,899.91,989.6,895.01,979.23,22694.6799333,21368342.5579,BUY
821,979.07,988.0,804.0,879.04,31708.3820313,28233929.4491,BUY
822,879.04,898.9,832.01,871.22,13973.5241343,12057068.093,BUY
823,871.22,920.42,850.0,885.98,14766.9510787,13039090.3861,BUY
824,888.47,895.0,841.01,850.78,7426.55203462,6389855.35895,BUY
825,850.78,869.98,803.51,862.0,11638.000407,9757006.64565,BUY
826,861.98,864.0,651.34,691.0,58806.704104,42965517.3141,BUY
827,690.5,750.0,612.51,673.62,43034.0283594,29259655.7765,BUY
828,675.0,680.7,382.21,520.0,137070.178338,72340781.1239,SELL
829,520.0,700.0,492.91,685.0,56734.1092726,35307986.5962,SELL
830,685.1,719.97,570.0,610.0,40959.7406198,26720103.7023,SELL
831,610.0,648.88,550.0,595.03,19218.1709633,11533044.7838,SELL
832,595.07,690.0,575.61,612.66,17673.2339864,11228765.4383,SELL
833,612.66,665.0,607.77,654.76,13100.1641654,8341248.22951,SELL
834,654.76,668.8,628.11,652.99,12795.8040304,8297360.83671,SELL
835,653.57,681.24,636.99,679.01,6653.00965075,4396958.69655,SELL
836,679.01,764.32,677.57,747.0,28028.6383578,20282421.9186,SELL
837,747.83,762.1,702.26,721.08,16261.6628273,11826312.7317,SELL
838,723.98,736.01,682.22,715.0,13385.1908532,9603991.12648,SELL
839,715.0,732.0,703.45,728.0,8121.30581786,5826581.68698,SELL
840,728.01,740.0,722.81,736.51,6600.2391558,4845439.25327,SELL
841,736.51,739.0,709.0,732.0,7919.32033024,5763630.73438,SELL
842,732.0,757.99,729.01,754.9,7907.63786208,5894781.56651,SELL
843,751.88,798.7,742.5,784.19,15134.1690074,11633164.7368,SELL
844,784.19,818.99,767.62,809.4,14860.2628282,11866892.7388,SELL
845,808.24,830.0,790.2,828.79,10990.1429476,8946715.8141,SELL
846,828.79,948.0,826.07,905.0,24075.9495964,21230765.7621,BUY
847,905.0,995.0,876.0,919.24,25886.9063913,24246321.6847,BUY
848,915.8,943.0,785.0,785.0,34063.521208,29225267.9638,BUY
849,785.0,849.79,765.0,823.45,26315.7585295,21306391.417,SELL
850,823.94,848.0,779.78,824.76,25302.2442016,20628555.6464,SELL
851,825.5,861.4,799.41,852.61,12846.1605201,10655064.1565,BUY
852,851.63,909.96,849.51,896.59,16130.916513,14243532.4038,BUY
853,895.0,905.0,826.46,844.05,12189.175479,10461247.1865,BUY
854,844.04,844.05,783.11,823.0,19366.3915932,15778072.0316,SELL
855,823.99,837.0,800.0,815.99,9729.54391417,7987929.48985,HOLD
856,815.99,850.26,805.18,841.14,12267.7744964,10276214.3207,BUY
857,841.14,849.0,810.01,814.4,8215.45166349,6803847.50382,BUY
858,814.4,821.0,765.0,797.2,17114.9395375,13611629.4982,BUY
859,796.97,817.12,796.0,810.0,5486.84152085,4434018.8081,BUY
860,810.0,842.07,791.01,842.07,8418.00804502,6914603.1913,HOLD
861,841.5,845.0,815.0,826.02,6968.15670477,5790539.51398,BUY
862,826.02,834.5,814.0,824.89,7669.59937021,6301148.48026,BUY
863,824.88,824.99,801.0,819.2,8309.09407494,6765579.61526,BUY
864,819.2,823.28,801.1,812.0,7395.00949206,6000294.66357,BUY
865,810.95,811.74,767.02,780.0,15775.2025378,12410344.0732,SELL
866,780.0,817.0,773.4,806.8,8705.5640134,6936521.89119,SELL
867,806.81,834.0,795.01,814.75,9704.13726187,7950475.94949,HOLD
868,814.67,823.0,725.0,751.95,25194.2366266,19561840.5752,SELL
869,750.95,812.93,740.01,788.0,20042.8161369,15664564.8578,SELL
870,785.51,804.95,781.99,794.21,7044.52156243,5597907.36478,HOLD
871,794.21,812.44,770.7,799.99,13125.5481559,10431886.6054,BUY
872,799.99,809.98,791.0,803.0,7728.16005641,6196005.72025,BUY
873,803.0,827.38,802.59,813.23,8296.06416747,6763704.54207,BUY
874,813.23,825.21,810.23,814.99,4075.68246141,3334786.58405,BUY
875,814.94,815.0,800.5,808.5,4931.83355028,3987645.24836,BUY
876,806.99,812.98,796.83,802.99,7592.00316474,6098292.84252,BUY
877,802.0,810.0,775.0,782.33,8479.50233561,6751169.92819,BUY
878,780.01,803.0,752.0,763.99,20652.6067487,16004090.744,BUY
879,764.0,766.45,619.0,705.01,66362.2578418,46625607.8891,BUY
880,705.01,723.0,662.01,680.49,13501.115361,9358103.96596,BUY
881,680.49,755.42,666.21,687.37,15061.9327072,10550327.7904,BUY
882,688.0,713.0,530.0,687.81,71860.5369522,45893362.6954,HOLD
883,688.34,720.0,631.0,675.1,40062.4373523,26975988.8301,BUY
884,677.0,685.19,631.58,651.99,15511.7872582,10224606.4648,BUY
885,650.04,660.0,601.54,604.11,28145.8136164,17781615.8161,BUY
886,609.4,712.9,538.01,669.0,68378.1453963,42633219.9881,BUY
887,670.34,673.17,628.88,655.83,20762.6400944,13502488.227,BUY
888,655.83,670.0,590.01,621.0,26397.5709192,16510289.0302,HOLD
889,621.0,664.99,610.0,633.66,19902.4393218,12681178.7504,BUY
890,633.66,650.0,609.99,627.7,14833.9399349,9305110.20454,BUY
891,627.7,636.0,617.0,623.01,11128.4783745,6976436.52104,BUY
892,623.01,631.0,560.9,561.86,34966.6985013,20678092.1173,HOLD
893,561.86,589.0,530.01,581.35,29612.9371146,16665769.5684,HOLD
894,581.35,619.88,562.15,610.88,18076.0910212,10727909.8732,BUY
895,610.77,646.0,599.78,610.09,20868.1549048,12931776.2281,BUY
896,609.9,629.0,514.02,535.49,51840.8121771,29300894.6979,SELL
897,535.49,545.8,400.0,535.0,115761.986622,55642025.4509,SELL
898,534.34,610.0,530.0,585.24,49110.9021643,28306168.0658,SELL
899,585.24,599.99,571.22,583.0,17048.0705046,10002403.1063,SELL
900,584.7,591.39,541.0,551.89,22634.3249874,12774750.3994,SELL
901,551.8,576.0,535.0,567.48,14303.9416427,7964319.56847,SELL
902,567.46,570.99,553.0,566.24,6437.39852141,3620383.3385,SELL
903,565.38,710.0,562.02,677.69,64914.8203701,41032096.4942,HOLD
904,677.69,702.24,633.64,673.0,28031.3170034,19083495.9124,BUY
905,673.27,679.97,651.9,669.99,12719.614182,8460673.85969,BUY
906,669.0,675.71,650.0,669.57,10404.6973934,6899577.41723,BUY
907,669.57,670.0,613.45,632.79,21449.4262059,13634040.5882,HOLD
908,632.79,639.79,604.5,620.0,9699.02131269,5993946.68943,SELL
909,620.02,653.0,613.03,640.0,9121.47474745,5813863.57968,HOLD
910,638.4,646.59,609.0,629.39,13350.3216261,8379172.33927,HOLD
911,628.02,644.44,614.17,632.1,9166.62008516,5753906.272,BUY
912,631.72,656.95,628.8,634.95,12741.3612729,8167080.26711,BUY
913,634.95,650.0,632.0,641.01,6728.15269572,4331849.619,BUY
914,641.02,645.0,625.29,630.42,8676.83483514,5501965.37821,BUY
915,630.99,639.88,625.32,637.24,2202.21801447,1394529.18466,BUY
916,637.58,639.39,629.02,634.99,3296.50753371,2088127.14706,BUY
917,634.99,634.99,619.46,621.11,9165.08796086,5724111.73916,BUY
918,622.97,624.17,591.13,612.0,14907.7976466,9101120.43291,BUY
919,613.84,623.95,605.11,611.2,7079.91716071,4340869.40776,BUY
920,610.01,611.3,578.66,587.98,10906.66528,6470916.2666,BUY
921,585.6,607.88,556.0,570.0,22418.1728429,12984926.7617,BUY
922,569.99,571.99,541.0,565.31,13614.2982343,7585366.39291,BUY
923,564.31,569.48,556.74,561.0,6098.75124042,3436140.20051,BUY
924,558.22,592.6,547.0,585.99,13674.0599421,7795968.8108,BUY
925,585.9,587.48,568.86,583.77,8107.38220171,4681178.65679,BUY
926,583.77,592.0,565.0,581.49,10310.3625638,5986251.83047,BUY
927,581.48,581.59,466.1,475.0,49205.9563238,25830547.0355,BUY
928,475.0,532.0,468.3,502.01,34960.0555779,17558323.5815,BUY
929,502.01,508.0,486.97,491.99,7446.55826452,3710682.74793,BUY
930,491.99,492.0,436.0,460.0,31437.0454349,14453335.7359,HOLD
931,460.0,486.7,438.0,454.83,20986.6509599,9549170.25977,HOLD
932,454.81,509.98,452.04,478.98,22904.8078601,10993489.1999,BUY
933,478.98,494.98,430.0,439.0,34478.6660523,15752852.5401,BUY
934,438.9,465.0,416.11,451.03,26944.9773051,11800596.1975,BUY
935,451.03,459.5,430.77,452.2,15699.31017,6978736.05943,BUY
936,450.0,464.8,441.25,464.8,6467.31793588,2927852.99527,BUY
937,464.8,465.0,450.2,456.27,5283.84837762,2412744.08934,BUY
938,459.97,464.19,446.0,447.11,7419.24793683,3362333.79917,HOLD
939,447.11,459.8,446.24,453.57,5844.4224734,2646631.04763,SELL
940,453.57,457.3,438.08,441.69,8006.6040704,3574642.07984,SELL
941,441.69,442.46,357.57,363.12,49713.8444535,19832155.0396,SELL
942,363.1,432.22,339.79,423.0,42124.7457744,16522551.342,SELL
943,423.0,439.5,413.72,423.42,10809.0520644,4621987.21023,SELL
944,424.91,427.75,397.16,416.3,11017.8849047,4521279.71595,SELL
945,416.29,475.0,408.0,458.5,33640.6748564,15126755.0109,SELL
946,459.99,528.75,453.16,521.0,32622.0773148,16174102.2031,HOLD
947,523.1,548.0,494.02,530.0,30710.4701173,15977435.8145,BUY
948,529.26,533.8,481.63,500.09,20052.7019981,10067997.3886,BUY
949,500.09,506.97,470.0,483.11,11142.839766,5393877.81633,BUY
950,482.1,507.43,472.81,503.8,10268.7329478,5061530.27208,BUY
951,505.18,516.53,493.0,500.0,5798.58019722,2925535.47706,BUY
952,501.07,515.0,490.0,496.74,8377.05680943,4201115.81988,BUY
953,497.98,504.9,485.2,490.0,8521.46548043,4210266.58687,BUY
954,490.0,495.2,484.61,492.0,5696.00906268,2788385.97526,BUY
955,491.94,505.0,480.0,502.2,7952.77348869,3899468.1804,BUY
956,502.15,503.99,438.05,466.52,33416.9630082,15460069.4742,BUY
957,466.71,470.96,451.07,459.0,8812.12009945,4048732.54736,BUY
958,459.22,461.97,429.95,430.0,9312.34600754,4154641.09494,BUY
959,430.0,452.16,424.0,442.9,18282.9859723,8014470.86301,BUY
960,440.41,454.47,432.02,448.0,13844.6350641,6143866.6101,BUY
961,448.0,453.99,433.08,448.85,10757.3648218,4781743.86994,HOLD
962,449.0,465.88,447.97,460.97,9556.03788617,4381968.5747,BUY
963,460.97,462.99,444.51,454.5,8269.89141728,3731060.90261,HOLD
964,452.0,454.5,431.0,439.0,7431.62647961,3271086.45931,SELL
965,439.0,442.83,429.55,438.04,5154.40779439,2245293.45062,SELL
966,435.88,445.0,425.0,433.0,8188.08279477,3547855.06942,SELL
967,431.64,434.0,420.27,428.01,8041.19841525,3439331.00344,SELL
968,429.0,452.0,425.67,440.0,13248.3490229,5842712.46997,HOLD
969,441.47,450.08,437.61,437.69,6326.64918367,2807814.18133,SELL
970,439.6,457.08,437.71,452.37,8282.11115483,3721491.38293,HOLD
971,452.78,459.24,449.79,455.39,4130.38790298,1874935.78126,BUY
972,457.7,458.2,429.6,440.0,8863.68574441,3907261.42853,SELL
973,437.67,443.77,431.56,442.5,4582.44144849,2014521.56926,SELL
974,442.48,442.75,430.61,439.12,5969.67167394,2609916.21003,SELL
975,439.12,449.96,438.36,446.0,6398.98824957,2843100.32715,SELL
976,444.07,452.67,444.02,446.0,5496.48180562,2468497.81906,SELL
977,446.27,452.41,444.5,447.31,3667.08110965,1645722.29707,SELL
978,447.55,451.48,445.01,449.06,2295.07351646,1029089.94558,SELL
979,449.07,451.43,444.52,446.91,2498.74305537,1118014.22782,SELL
980,446.91,450.0,441.44,448.34,4723.48939284,2108151.92647,SELL
981,448.34,500.0,447.14,489.0,28210.0850664,13413583.2659,SELL
982,489.0,499.1,487.11,493.98,7111.8995869,3521575.26345,SELL
983,493.98,530.0,492.65,529.99,17439.0349253,8967638.25822,SELL
984,529.99,547.1,518.55,523.77,19619.5622459,10432749.9241,SELL
985,523.75,529.06,515.4,528.44,5528.52161577,2885491.08861,SELL
986,528.44,586.34,527.09,573.9,19782.5951763,11183034.3825,SELL
987,573.5,593.48,565.58,581.88,11633.7198859,6770738.17561,SELL
988,581.87,595.0,550.22,572.7,19805.2577858,11368641.0627,SELL
989,572.7,582.26,563.45,580.66,8980.55145796,5153230.73391,SELL
990,580.66,582.1,560.05,572.37,8110.31804184,4614613.06056,SELL
991,572.37,629.4,568.56,621.0,22502.9435354,13552065.0865,SELL
992,621.0,628.5,611.0,627.8,9696.70747452,6023688.83135,SELL
993,627.8,683.26,618.53,630.99,24149.979458,15612394.4274,SELL
994,630.99,678.0,613.03,661.22,20087.2757229,12978482.9779,HOLD
995,662.0,680.99,649.61,670.14,13572.8090881,9062433.58776,BUY
996,668.9,673.61,621.86,640.59,17375.5680521,11142498.9152,BUY
997,640.55,669.63,639.69,661.48,10724.8128158,7046930.52675,BUY
998,661.46,662.13,647.16,647.16,6452.18388554,4225827.38236,BUY
999,647.16,657.13,635.88,657.13,5749.30472799,3728907.26278,BUY
1000,657.13,661.11,651.7,658.0,2600.8503958,1706780.42961,BUY
1001,658.0,659.0,639.93,648.83,6798.26691408,4402870.88435,BUY
1002,648.83,657.41,642.45,648.55,5909.59291707,3841597.41424,BUY
1003,648.55,652.39,615.0,620.5,10429.6239654,6612170.52923,BUY
1004,623.81,630.36,550.0,569.1,24822.4898417,14657034.5338,SELL
1005,569.98,611.99,563.0,592.0,18670.613299,10963548.147,HOLD
1006,592.0,593.53,538.38,566.58,16567.9716499,9272570.61343,SELL
1007,566.58,593.0,552.11,588.55,8807.69919892,5032106.1292,SELL
1008,592.0,610.0,582.01,586.91,10767.8271681,6448460.33405,BUY
1009,587.0,610.2,580.0,606.48,6588.30888155,3940835.72091,BUY
1010,606.48,616.0,599.9,607.0,6744.90183982,4103312.69316,BUY
1011,607.99,609.98,590.0,593.4,4638.14295037,2792378.82992,BUY
1012,593.41,598.68,580.51,588.02,6709.97949424,3960213.08843,HOLD
1013,590.0,594.99,580.0,591.29,2949.19025766,1734352.00541,SELL
1014,591.33,605.05,587.82,600.34,3856.98903213,2310872.82417,HOLD
1015,600.34,601.0,580.46,588.22,5295.94498307,3112948.47424,SELL
1016,588.22,588.25,572.1,572.62,6502.14511419,3788579.09988,SELL
1017,574.0,579.7,554.45,560.4,8893.45697276,5020766.16859,SELL
1018,560.4,580.11,557.2,579.99,4674.87892834,2661521.18939,SELL
1019,580.09,600.0,574.0,599.99,9183.33155023,5376272.4666,SELL
1020,599.99,604.21,589.56,589.56,3084.68947887,1841609.10754,SELL
1021,591.46,601.79,589.56,599.89,1593.33179969,949974.598073,SELL
1022,599.86,647.09,595.51,641.11,15516.1260365,9701645.34628,HOLD
1023,640.0,658.88,638.0,638.25,9497.73976296,6160879.33423,BUY
1024,638.25,658.75,638.0,650.5,5305.55272768,3446380.81421,BUY
1025,650.49,652.79,638.79,645.99,4969.91178981,3209550.97558,BUY
1026,648.48,650.48,616.3,629.0,8739.04642335,5528579.71975,HOLD
1027,628.81,632.97,623.23,630.0,1830.57985986,1152281.23451,SELL
1028,630.9,639.0,622.86,630.57,3334.94354159,2107677.82376,HOLD
1029,633.87,636.0,612.9,622.09,7109.07789511,4431332.49727,HOLD
1030,622.09,626.22,616.89,623.98,2675.17329599,1663418.67712,HOLD
1031,623.98,626.88,618.71,621.97,2303.75559449,1434673.22918,HOLD
1032,621.96,623.93,607.9,616.87,6335.71200097,3899937.66906,HOLD
1033,616.87,635.0,613.46,635.0,6094.53367548,3817169.7439,HOLD
1034,634.99,642.57,628.7,638.1,3794.25754759,2412482.57697,BUY
1035,637.9,638.73,626.09,630.88,4158.79112509,2634221.1707,BUY
1036,630.88,632.0,616.84,621.17,3827.4245259,2383643.95425,HOLD
1037,621.15,626.25,616.09,622.9,3535.74807055,2198983.68778,HOLD
1038,622.9,625.0,610.01,616.86,5348.93295307,3300210.95251,HOLD
1039,617.39,629.0,610.0,622.2,4902.142579,3035783.45407,BUY
1040,626.3,632.96,618.46,632.6,5026.34015101,3145783.50783,BUY
1041,632.59,632.6,625.0,628.63,1923.59164607,1209417.12933,BUY
1042,630.0,630.0,620.0,627.0,1467.59140174,915913.306216,BUY
1043,626.98,628.0,615.0,622.73,3959.6554446,2453744.00113,BUY
1044,622.63,624.99,618.26,618.26,3364.10445806,2094110.36981,BUY
1045,619.99,623.0,615.51,621.0,4040.73704089,2506562.40589,BUY
1046,620.95,621.99,591.12,601.66,10241.0085862,6198107.04465,BUY
1047,603.96,609.65,592.97,602.93,4843.77880284,2907216.75842,HOLD
1048,602.93,603.0,590.0,596.23,3607.97621754,2144841.38285,HOLD
1049,596.23,602.83,589.0,590.3,3792.78527365,2258634.49413,BUY
1050,592.61,596.0,570.5,586.53,10539.9321141,6135233.2952,SELL
1051,589.88,591.95,578.0,585.95,4084.10767328,2380636.71247,HOLD
1052,585.93,586.0,557.12,563.84,10498.7420427,5994579.05233,SELL
1053,563.83,590.0,555.9,582.04,9383.41349936,5410699.00484,SELL
1054,583.54,607.2,581.77,598.2,11939.5949214,7112161.72636,HOLD
1055,597.84,599.09,584.95,589.59,3529.71854524,2088279.28825,HOLD
1056,589.6,591.0,578.21,588.91,2802.92118247,1636449.66003,SELL
1057,588.96,595.7,581.8,588.5,5259.62783511,3093635.0187,BUY
1058,588.5,589.0,578.25,581.76,6905.3529219,4019064.85026,BUY
1059,581.75,586.36,576.44,581.16,7580.22972012,4409726.80995,BUY
1060,581.16,591.9,579.0,585.84,4436.02538924,2597668.93751,BUY
1061,585.84,595.0,584.0,588.02,4367.06223673,2577603.28862,BUY
1062,588.99,591.35,585.21,587.97,1626.62584577,955797.156915,BUY
1063,589.82,597.0,586.0,590.96,3211.09141939,1899217.59608,BUY
1064,590.98,590.99,571.0,573.98,6086.60291397,3529093.65909,BUY
1065,574.55,574.59,561.9,566.69,6463.80393643,3671990.52504,BUY
1066,569.39,572.0,524.55,548.81,25509.0974299,13894654.1147,BUY
1067,549.85,551.86,497.0,507.99,25826.72212,13325281.4637,SELL
1068,507.99,521.79,481.55,500.25,16594.5866356,8310479.68157,SELL
1069,502.48,529.8,485.0,521.97,12657.9230674,6409465.79955,BUY
1070,523.47,524.8,485.39,496.86,10314.4924553,5174328.7052,HOLD
1071,498.0,510.0,442.0,475.22,28851.0339616,13562442.4259,SELL
1072,474.74,493.98,453.01,491.98,17807.0568297,8544405.41223,SELL
1073,491.98,527.01,466.0,516.39,19220.0765247,9590674.73852,SELL
1074,516.39,534.14,510.0,519.28,14187.297516,7396159.40619,BUY
1075,519.29,528.0,500.01,514.65,15393.0456717,7918280.89964,BUY
1076,514.65,514.69,487.0,497.0,8432.27651658,4222668.93224,HOLD
1077,496.96,515.95,495.02,507.85,5765.3573197,2911002.82954,BUY
1078,507.84,508.46,496.79,503.82,5773.91627729,2902768.56483,BUY
1079,503.74,516.0,502.27,512.18,6716.16026767,3422247.4901,BUY
1080,514.4,523.09,510.0,511.87,7791.96468822,4021494.0457,BUY
1081,511.87,514.98,505.93,506.0,7119.02351699,3631916.40396,BUY
1082,506.94,514.98,501.25,509.3,7246.60661668,3681889.82375,BUY
1083,509.3,509.42,498.13,500.85,4403.40225745,2214785.40768,BUY
1084,501.49,504.75,473.33,479.04,11289.8352373,5492151.20802,BUY
1085,479.01,490.0,472.01,474.54,9091.87194074,4362828.50122,BUY
1086,475.89,484.61,470.42,474.5,7333.51314038,3501415.21524,BUY
1087,474.5,477.99,471.0,474.89,4742.88446091,2252298.52223,SELL
1088,474.86,497.0,471.04,487.43,10793.6031862,5233389.19231,BUY
1089,489.61,489.96,473.03,477.65,5212.43495157,2511864.72657,BUY
1090,477.65,485.0,477.16,479.78,2770.79627418,1332763.99435,HOLD
1091,479.99,483.0,474.95,475.43,2858.65175279,1370027.76544,HOLD
1092,477.4,478.39,456.3,468.33,14567.961579,6827728.8919,SELL
1093,468.32,476.4,459.18,473.2,9121.83125763,4264939.06505,HOLD
1094,473.34,492.0,473.32,476.57,11509.5944732,5550004.16872,BUY
1095,477.78,480.0,465.0,475.9,7936.72859426,3760607.1448,BUY
1096,477.43,478.0,462.0,474.62,6097.71157068,2866018.9507,BUY
1097,473.08,480.13,467.43,477.98,5828.26364902,2778187.22854,BUY
1098,477.99,481.58,473.59,475.49,3884.67652657,1854630.01777,BUY
1099,475.47,479.62,467.76,469.47,6221.85047546,2950421.24837,BUY
1100,469.47,473.69,462.0,462.02,5948.7590007,2784518.13829,BUY
1101,463.48,465.57,443.57,452.09,12477.774379,5662482.54435,BUY
1102,452.99,452.99,407.94,425.0,22063.8846917,9472956.01985,BUY
1103,426.62,429.0,378.78,395.86,29732.720362,11879961.7433,SELL
1104,395.86,431.11,390.0,408.76,19916.5249346,8244622.52767,BUY
1105,410.92,413.53,390.0,399.55,14182.7156519,5699758.87949,BUY
1106,400.77,409.38,396.26,400.07,10803.0175796,4343178.86187,BUY
1107,399.77,452.67,393.6,438.97,26999.29385,11528951.8407,BUY
1108,440.85,441.78,418.83,423.68,14141.1989252,6065026.30422,BUY
1109,423.57,423.9,400.0,408.76,15016.869054,6175837.42458,BUY
1110,410.0,414.35,396.53,403.57,9921.11699487,4017440.74003,BUY
1111,405.08,408.99,396.57,401.77,5472.59979258,2200884.44993,BUY
1112,399.16,403.99,368.9,375.35,16139.7649283,6202488.2202,BUY
1113,375.35,386.03,365.2,374.2,20026.5071304,7549530.10573,BUY
1114,374.17,397.75,371.8,391.09,14289.9592952,5491849.49053,BUY
1115,389.56,393.79,377.01,384.86,13037.5984495,5010051.91507,BUY
1116,384.85,385.82,372.0,374.68,10414.1971229,3931402.93681,BUY
1117,376.29,378.11,353.75,358.74,20408.975054,7433824.47784,HOLD
1118,358.71,365.07,322.04,326.21,28981.804066,9853710.27881,SELL
1119,326.24,339.43,275.0,323.52,61726.3716087,18876496.1126,SELL
1120,322.82,347.0,295.89,328.59,69537.6621676,21937271.1084,SELL
1121,328.56,336.99,312.37,334.8,22961.890013,7504310.02767,SELL
1122,334.8,359.0,326.93,355.73,28614.8310651,9820002.28108,SELL
1123,355.73,395.55,349.0,364.01,47817.2500477,17652425.7601,SELL
1124,364.01,380.08,351.1,360.89,20543.2756374,7440721.95336,SELL
1125,360.85,368.06,352.1,362.0,9973.2687058,3594481.70074,SELL
1126,362.77,383.6,354.71,378.11,14250.4717115,5236990.63295,SELL
1127,378.48,405.0,368.07,392.6,26083.7463561,10034403.0543,HOLD
1128,392.99,417.99,390.48,403.38,24822.1624571,10060958.3589,BUY
1129,402.01,404.32,385.92,394.52,19147.6904204,7537826.81163,BUY
1130,394.52,399.0,370.1,383.95,22776.5154209,8706162.33588,BUY
1131,384.19,386.0,370.96,383.65,10507.8262873,3989422.00454,BUY
1132,383.2,397.29,377.0,390.58,7074.8254279,2746148.30917,BUY
1133,390.59,394.25,385.0,387.53,3242.37367978,1262682.95352,BUY
1134,389.06,390.65,376.2,381.21,12081.7994248,4614453.83411,BUY
1135,381.0,393.55,378.98,385.81,7953.32305008,3078104.38831,BUY
1136,385.79,388.87,380.0,382.04,8315.65019597,3194707.82756,BUY
1137,382.05,384.55,352.4,357.18,21058.4405654,7714260.50449,BUY
1138,356.81,363.71,344.34,358.86,15639.5045172,5565360.67831,BUY
1139,358.78,359.1,341.22,348.69,11095.799139,3868670.42927,BUY
1140,348.69,363.0,344.5,355.18,7916.85437019,2808265.58602,BUY
1141,355.19,358.65,349.21,350.0,9540.67167766,3372977.30537,BUY
1142,351.03,359.5,350.09,356.96,7003.9364508,2485148.15472,BUY
1143,355.71,355.99,333.33,335.7,13256.2544812,4558124.57819,BUY
1144,336.37,352.83,332.99,346.14,14119.7651868,4823949.01003,SELL
1145,346.14,347.96,335.5,337.99,7525.75724528,2571089.05329,HOLD
1146,337.99,339.47,316.61,324.7,14970.5578556,4891060.6171,SELL
1147,324.55,329.0,318.24,324.36,8335.4168615,2697712.83585,SELL
1148,324.23,333.99,322.74,325.5,11276.2724803,3708999.24526,SELL
1149,326.45,332.9,320.0,330.22,13703.0779689,4480851.92026,SELL
1150,329.96,344.17,328.8,338.38,15373.3998919,5203136.77313,SELL
1151,338.37,353.1,336.27,349.99,14288.7966531,4939529.95993,SELL
1152,349.99,352.15,340.4,342.16,7243.12542476,2499064.57612,SELL
1153,342.16,347.75,340.6,345.39,3771.0324892,1296519.13654,SELL
1154,346.19,366.35,343.4,364.77,10537.1594789,3748470.5459,SELL
1155,365.37,377.77,357.3,366.43,19273.0745997,7115956.1887,SELL
1156,366.43,371.52,360.28,370.65,7702.42181852,2822907.46042,SELL
1157,370.09,434.8,369.85,426.63,44040.4020956,17871040.728,BUY
1158,426.64,453.92,381.55,420.93,49884.511982,20957839.4839,BUY
1159,417.85,420.3,382.95,399.98,21657.7104349,8618642.11575,BUY
1160,399.97,407.22,369.0,376.99,14428.769071,5525789.75659,BUY
1161,376.97,395.0,375.0,389.86,9680.49225548,3730346.78523,BUY
1162,389.86,415.0,375.0,387.69,24309.4391888,9628351.64284,BUY
1163,388.72,394.64,371.0,374.88,15205.2559529,5772940.68508,SELL
1164,374.87,386.39,371.7,379.03,8984.9812234,3409337.03345,BUY
1165,379.04,381.8,351.8,356.47,16380.8947003,5954791.01528,SELL
1166,356.47,358.49,342.05,351.2,15248.8865634,5360658.51198,SELL
1167,351.19,365.93,350.7,353.12,6705.69768625,2407839.64072,SELL
1168,354.29,373.5,353.01,367.17,7971.8468309,2896321.79549,SELL
1169,367.17,389.99,366.67,375.99,19079.6767332,7206180.91499,HOLD
1170,375.99,395.11,374.31,377.37,16156.6952115,6195698.41521,HOLD
1171,377.05,379.22,363.38,368.5,13021.2940459,4825575.61152,SELL
1172,368.5,375.33,366.37,369.98,6218.38973362,2307892.37887,HOLD
1173,369.98,381.34,358.0,376.86,13791.8672423,5100953.84194,HOLD
1174,376.0,386.6,372.25,375.49,7252.09196527,2748569.58156,BUY
1175,375.48,381.99,373.32,377.01,3085.29878738,1160359.58724,HOLD
